Time_Diff_between_first_and_last_(Mins),Unique_Received_From_Addresses,_Total_ERC20_tnxs,_ERC20_uniq_sent_addr,_ERC20_min_val_rec,_ERC20_uniq_sent_token_name,_ERC20_most_sent_token_type_hashed_2
9.1920409542941,1.3862943611198906,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
13.74403144118647,2.0794415416798357,1.6094379124341003,0.6931471805599453,0.0009995003330835331,0.6931471805599453,0.0009995003330835331
4.082271980987832,0.6931471805599453,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
12.06419434274334,0.6931471805599453,1.3862943611198906,0.0009995003330835331,0.14134330006539653,0.0009995003330835331,0.0009995003330835331
12.760712703599085,2.6390573296152584,4.709530201312334,2.5649493574615367,0.0009995003330835331,2.995732273553991,0.0009995003330835331
13.155718982078062,0.6931471805599453,0.6931471805599453,0.0009995003330835331,0.0593805541674385,0.0009995003330835331,0.0009995003330835331
12.8964303140165,0.6931471805599453,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.0009995003330835331,0.0009995003330835331,0.6931471805599453,0.0009995003330835331,2.6651427000909336,0.0009995003330835331,0.6931471805599453
5.593223284089137,0.6931471805599453,3.6635616461296463,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.6931471805599453
12.33175771108241,1.6094379124341003,1.0986122886681098,0.0009995003330835331,0.37414436122006095,0.0009995003330835331,0.0009995003330835331
14.172191760883418,1.6094379124341003,2.1972245773362196,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
12.331728960972281,1.0986122886681098,0.6931471805599453,0.0009995003330835331,0.6833579217339818,0.0009995003330835331,0.0009995003330835331
12.62510539551228,1.0986122886681098,1.0986122886681098,0.0009995003330835331,1.9570009891108042,0.0009995003330835331,0.0009995003330835331
12.466137537696955,1.0986122886681098,0.6931471805599453,0.0009995003330835331,6.398594934535208,0.0009995003330835331,0.0009995003330835331
4.2162671661789055,0.6931471805599453,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
13.812056168424894,2.1972245773362196,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
11.99163719342275,1.0986122886681098,3.617803856002502,1.8928164637071485,6.187472614009503,0.8691702781551407,0.0009995003330835331
4.1513548169388805,1.0986122886681098,1.0986122886681098,0.0009995003330835331,0.848868055556721,0.0009995003330835331,0.6931471805599453
8.934830582454959,0.6931471805599453,0.6931471805599453,0.0009995003330835331,0.848868055556721,0.0009995003330835331,0.6931471805599453
4.26689632742025,0.6931471805599453,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
11.909219782971036,1.791759469228055,3.1354942159291497,1.0986122886681098,0.0009995003330835331,0.6931471805599453,0.0009995003330835331
13.920559552104312,1.6094379124341003,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
4.253909131893439,0.6931471805599453,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
4.204244757921959,0.6931471805599453,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
