Time Diff between first and last (Mins),Unique Received From Addresses,total ether received, Total ERC20 tnxs, ERC20 uniq sent addr, ERC20 min val rec, ERC20 uniq sent token name, ERC20 most sent token type_hashed_2
9.1920409542941,1.3862943611198906,1.9444084506418804,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
13.74403144118647,2.0794415416798357,3.100010152622261,1.6094379124341003,0.6931471805599453,0.0009995003330835331,0.6931471805599453,0.0009995003330835331
4.082271980987832,0.6931471805599453,4.624972813284271,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
12.06419434274334,0.6931471805599453,1.1300903321298028,1.3862943611198906,0.0009995003330835331,0.14134330006539653,0.0009995003330835331,0.0009995003330835331
12.760712703599085,2.6390573296152584,8.102935144478284,4.709530201312334,2.5649493574615367,0.0009995003330835331,2.995732273553991,0.0009995003330835331
13.155718982078062,0.6931471805599453,4.406256162008044,0.6931471805599453,0.0009995003330835331,0.0593805541674385,0.0009995003330835331,0.0009995003330835331
12.8964303140165,0.6931471805599453,1.3163498539355756,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.6931471805599453,0.0009995003330835331,2.6651427000909336,0.0009995003330835331,0.6931471805599453
5.593223284089137,0.6931471805599453,9.210440366976517,3.6635616461296463,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.6931471805599453
12.33175771108241,1.6094379124341003,3.678483053336371,1.0986122886681098,0.0009995003330835331,0.37414436122006095,0.0009995003330835331,0.0009995003330835331
14.172191760883418,1.6094379124341003,3.2658515244633857,2.1972245773362196,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
12.331728960972281,1.0986122886681098,3.325346082694344,0.6931471805599453,0.0009995003330835331,0.6833579217339818,0.0009995003330835331,0.0009995003330835331
12.62510539551228,1.0986122886681098,4.40292974959372,1.0986122886681098,0.0009995003330835331,1.9570009891108042,0.0009995003330835331,0.0009995003330835331
12.466137537696955,1.0986122886681098,6.78285146893178,0.6931471805599453,0.0009995003330835331,6.398594934535208,0.0009995003330835331,0.0009995003330835331
4.2162671661789055,0.6931471805599453,4.624972813284271,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
13.812056168424894,2.1972245773362196,1.9276628042800168,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
11.99163719342275,1.0986122886681098,0.0009995003330835331,3.617803856002502,1.8928164637071485,6.187472614009503,0.8691702781551407,0.0009995003330835331
4.1513548169388805,1.0986122886681098,1.7535382564078572,1.0986122886681098,0.0009995003330835331,0.848868055556721,0.0009995003330835331,0.6931471805599453
8.934830582454959,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0009995003330835331,0.848868055556721,0.0009995003330835331,0.6931471805599453
4.26689632742025,0.6931471805599453,4.624972813284271,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
11.909219782971036,1.791759469228055,3.827058290995122,3.1354942159291497,1.0986122886681098,0.0009995003330835331,0.6931471805599453,0.0009995003330835331
13.920559552104312,1.6094379124341003,5.677879099363398,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
4.253909131893439,0.6931471805599453,4.624972813284271,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
4.204244757921959,0.6931471805599453,4.624972813284271,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
13.410592775046348,1.791759469228055,1.802734725325922,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
13.69135097527517,2.0794415416798357,2.8126649845708935,1.0986122886681098,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
6.209836733543301,0.6931471805599453,1.0986122886681098,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
13.478638479416931,1.3862943611198906,2.8485803955425415,2.8903717578961645,1.791759469228055,0.0009995003330835331,1.3862943611198906,0.0009995003330835331
12.743185560929275,1.3862943611198906,1.831781143577541,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
4.206184043977636,0.6931471805599453,4.624972813284271,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
13.54760507325396,1.6094379124341003,3.8284967014560563,3.1354942159291497,0.6931471805599453,0.0009995003330835331,0.6931471805599453,0.0009995003330835331
4.198254025612612,0.6931471805599453,4.624972813284271,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
12.315129361814495,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,2.6651427000909336,0.6931471805599453,0.0009995003330835331
10.627270140056742,0.6931471805599453,2.948545392613849,0.6931471805599453,0.0009995003330835331,0.8594083740448865,0.0009995003330835331,0.0009995003330835331
12.331693110367173,1.3862943611198906,2.6050996997662406,1.0986122886681098,0.0009995003330835331,0.10704918904600622,0.0009995003330835331,0.0009995003330835331
11.644952789551287,0.6931471805599453,2.482821143296979,0.6931471805599453,0.0009995003330835331,0.5601510732161193,0.0009995003330835331,0.0009995003330835331
