Unique Received From Addresses, Total ERC20 tnxs, ERC20 uniq sent addr, ERC20 min val rec, ERC20 uniq sent token name, ERC20 most sent token type_hashed_2
1.3862943611198906,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
2.0794415416798357,1.6094379124341003,0.6931471805599453,0.0009995003330835331,0.6931471805599453,0.0009995003330835331
0.6931471805599453,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.6931471805599453,1.3862943611198906,0.0009995003330835331,0.14134330006539653,0.0009995003330835331,0.0009995003330835331
2.6390573296152584,4.709530201312334,2.5649493574615367,0.0009995003330835331,2.995732273553991,0.0009995003330835331
0.6931471805599453,0.6931471805599453,0.0009995003330835331,0.0593805541674385,0.0009995003330835331,0.0009995003330835331
0.6931471805599453,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.0009995003330835331,0.6931471805599453,0.0009995003330835331,2.6651427000909336,0.0009995003330835331,0.6931471805599453
0.6931471805599453,3.6635616461296463,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.6931471805599453
1.6094379124341003,1.0986122886681098,0.0009995003330835331,0.37414436122006095,0.0009995003330835331,0.0009995003330835331
1.6094379124341003,2.1972245773362196,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
1.0986122886681098,0.6931471805599453,0.0009995003330835331,0.6833579217339818,0.0009995003330835331,0.0009995003330835331
1.0986122886681098,1.0986122886681098,0.0009995003330835331,1.9570009891108042,0.0009995003330835331,0.0009995003330835331
1.0986122886681098,0.6931471805599453,0.0009995003330835331,6.398594934535208,0.0009995003330835331,0.0009995003330835331
0.6931471805599453,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
2.1972245773362196,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
1.0986122886681098,3.617803856002502,1.8928164637071485,6.187472614009503,0.8691702781551407,0.0009995003330835331
1.0986122886681098,1.0986122886681098,0.0009995003330835331,0.848868055556721,0.0009995003330835331,0.6931471805599453
0.6931471805599453,0.6931471805599453,0.0009995003330835331,0.848868055556721,0.0009995003330835331,0.6931471805599453
0.6931471805599453,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
1.791759469228055,3.1354942159291497,1.0986122886681098,0.0009995003330835331,0.6931471805599453,0.0009995003330835331
1.6094379124341003,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.6931471805599453,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.6931471805599453,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
1.791759469228055,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
2.0794415416798357,1.0986122886681098,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.6931471805599453,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
1.3862943611198906,2.8903717578961645,1.791759469228055,0.0009995003330835331,1.3862943611198906,0.0009995003330835331
1.3862943611198906,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.6931471805599453,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
1.6094379124341003,3.1354942159291497,0.6931471805599453,0.0009995003330835331,0.6931471805599453,0.0009995003330835331
0.6931471805599453,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
1.3862943611198906,1.3862943611198906,0.6931471805599453,2.6651427000909336,0.6931471805599453,0.0009995003330835331
0.6931471805599453,0.6931471805599453,0.0009995003330835331,0.8594083740448865,0.0009995003330835331,0.0009995003330835331
1.3862943611198906,1.0986122886681098,0.0009995003330835331,0.10704918904600622,0.0009995003330835331,0.0009995003330835331
0.6931471805599453,0.6931471805599453,0.0009995003330835331,0.5601510732161193,0.0009995003330835331,0.0009995003330835331
1.0986122886681098,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
1.3862943611198906,0.6931471805599453,0.0009995003330835331,0.03708767060390238,0.0009995003330835331,0.0009995003330835331
2.1972245773362196,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
1.6094379124341003,1.3862943611198906,0.0009995003330835331,0.4272018115850588,0.0009995003330835331,0.0009995003330835331
2.8903717578961645,1.3862943611198906,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.6931471805599453
1.0986122886681098,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
1.0986122886681098,1.6094379124341003,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.6931471805599453,3.617803856002502,1.8928164637071485,6.187472614009503,0.8691702781551407,0.0009995003330835331
1.3862943611198906,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
1.3862943611198906,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.6931471805599453,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
2.1972245773362196,3.713572066704308,1.9459101490553132,0.0009995003330835331,1.9459101490553132,0.0009995003330835331
0.6931471805599453,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
1.791759469228055,1.0986122886681098,0.0009995003330835331,0.44708166687862333,0.0009995003330835331,0.0009995003330835331
1.0986122886681098,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.6931471805599453,3.617803856002502,1.8928164637071485,6.187472614009503,0.8691702781551407,0.0009995003330835331
1.9459101490553132,3.7376696182833684,0.6931471805599453,0.0009995003330835331,0.6931471805599453,0.0009995003330835331
0.6931471805599453,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.0009995003330835331,3.617803856002502,1.8928164637071485,6.187472614009503,0.8691702781551407,0.0009995003330835331
0.6931471805599453,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.6931471805599453,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
1.791759469228055,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.6931471805599453,2.4849066497880004,0.6931471805599453,9.999995000003334e-07,1.791759469228055,0.0009995003330835331
2.772588722239781,4.174387269895637,2.302585092994046,0.0009995003330835331,2.302585092994046,0.0009995003330835331
1.0986122886681098,3.617803856002502,1.8928164637071485,6.187472614009503,0.8691702781551407,0.0009995003330835331
0.6931471805599453,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.6931471805599453,3.617803856002502,1.8928164637071485,6.187472614009503,0.8691702781551407,0.0009995003330835331
3.7376696182833684,2.6390573296152584,0.6931471805599453,0.0009995003330835331,1.3862943611198906,0.0009995003330835331
