0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1.2940606259457539,1.1513128160828567,1.3937514901593862,1.5919512467943437,1.0178812274985096,-0.4015385530725339,1.1706964089811953,0.9887573988321401,0.6512228271059289,1.4163084886522395,-0.007274469297228797,1.8159505167221641,2.508169201781081,-0.038483322754839705,2.3986488930569907,1.8314062694980702
-1.0960660155558046,-1.1842208153366909,-1.6384095627442659,-1.3917260599398886,-1.7850046892300326,-0.4015385530725339,-1.407377565700129,-1.2838859137074035,-1.138468305798528,-1.2522908480453605,-0.00683550481569008,-0.7461136934137007,-0.41060026244320774,-0.038483322754839705,-0.43714534893504975,0.2260822464669723
-0.006354005816740608,0.21313713139954246,1.1032204145152866,1.970706549361562,1.8769935550918906,-0.4015385530725339,0.613574765490191,-0.9959193128761754,-0.8699336222760643,1.1714792156500846,-0.0068191973234398105,-0.7461136934144946,-0.41060026244320774,-0.038483322754839705,-0.43714534893504975,-0.9940191432709203
-1.0960660155558046,1.2204380099313943,0.1956844566281925,-1.3917260599398886,-0.618856372542254,2.490306936369246,-0.8711957008001148,-0.8223891487992998,-1.138468305798528,-1.2522908480453605,-0.006831772668259619,-0.7461136934144946,-0.41060026244320774,-0.038483322754839705,-0.43714534893504975,-0.9940191432709203
0.6285030749896227,-1.1212207595832262,-0.9046650104941208,-0.20618671500105448,-0.618856372542254,-0.4015385530725339,0.8898748149297534,1.2770987899781452,1.3326626647190678,0.7873231931681671,-0.006835501134797681,-0.7461136934144946,-0.41060026244320774,-0.038483322754839705,-0.43714534893504975,-0.9940191432709203
-1.0960660155558046,-1.1842208153366909,-1.6384095627442659,-1.3917260599398886,-1.0049026994699513,-0.4015385530725339,-1.3310547335956078,-1.1718539032718749,-1.138468305798528,-1.2522908480453605,-0.006835140435334335,-0.7461136934137007,-0.41060026244320774,-0.038483322754839705,-0.43714534893504975,0.2260822464669723
1.4904863199346639,1.2764460673012503,0.7744847997974115,0.6538668340119551,-0.19524366040368077,-0.4015385530725339,0.5196964952062859,0.6723027218958015,0.4740403483380428,0.5740214293921164,-0.006884142829682478,1.4670404033431577,-0.41060026244320774,-0.038483322754839705,-0.43714534893504975,1.3258400410685398
-1.0960660155558046,1.3604422424215568,0.7181391721165635,-1.3917260599398886,0.05010352204251168,2.490306936369246,-1.407377565700129,-1.2838859137074035,-1.138468305798528,-1.2522908480453605,-0.00683550481569008,-0.7461136934137007,-0.41060026244320774,-0.038483322754839705,-0.43714534893504975,0.2260822464669723
1.2791264156625095,1.0582415851253693,0.8579408198322236,0.9810928577239685,0.720617532938823,-0.4015385530725339,0.20859779505542075,-0.24189837896322255,0.045140692602058774,0.5312617291769391,-0.006871068674193464,-0.11875786845787903,-0.41060026244320774,-0.038483322754839705,-0.43714534893504975,0.6978998464591848
0.6271075988044258,-1.1842208153366909,-0.9059969085059302,-0.20618671500105448,-1.0049026994699513,-0.4015385530725339,1.1020385208371877,1.452963908672164,1.3326626647190678,0.7873231931681671,-0.006835501134797681,-0.7461136934144946,-0.41060026244320774,-0.038483322754839705,-0.43714534893504975,-0.9940191432709203
1.4830077269492337,-1.1842208153366909,0.10404747572045027,-0.20618671500105448,-1.0049026994699513,-0.4015385530725339,-0.2656673570985487,0.2076657699131272,-0.09125922477318044,-0.39684141879086654,-0.006835501202931375,-0.1521224748759743,-0.41060026244320774,-0.038483322754839705,-0.43714534893504975,0.2260822464669723
-0.012351335516284177,-1.1842208153366909,-1.1594755949417164,0.20450042533318646,-1.0049026994699513,-0.4015385530725339,1.1020385208371877,1.452963908672164,1.108652604002586,0.787319702007453,-0.006835496961879143,-0.7461136934144946,-0.41060026244320774,-0.038483322754839705,-0.43714534893504975,-0.9940191432709203
0.6331218314084875,-1.037283305729454,-0.9007658067044357,-0.20618671500105448,-0.618856372542254,-0.4015385530725339,1.0703327640241098,1.2770987899781452,1.3326626647190678,0.7873231931681671,-0.006835501134797681,-0.7461136934144946,-0.41060026244320774,-0.038483322754839705,-0.43714534893504975,-0.9940191432709203
0.09832881955484354,-1.1842208153366909,-1.1480250184227363,0.03433386743548299,-1.0049026994699513,-0.4015385530725339,1.1020385208371877,1.452963908672164,1.2074202267641183,0.7873214103600096,-0.006835499003865593,-0.7461136934144946,-0.41060026244320774,-0.038483322754839705,-0.43714534893504975,-0.9940191432709203
-1.0960660155558046,-1.1842208153366909,-1.6384095627442659,-1.3917260599398886,-1.7850046892300326,-0.4015385530725339,-1.407377565700129,-1.2838859137074035,-1.138468305798528,-1.2522908480453605,-0.00683550481569008,-0.1521224748759743,-0.41060026244320774,-0.038483322754839705,-0.43714534893504975,0.2260822464669723
0.6297821957588647,-0.7677894873655725,-0.8983751706128064,-0.20618671500105448,-0.618856372542254,-0.4015385530725339,0.9317701595764557,1.2770987899781452,1.3326625442675597,0.7873230617576317,-0.006835500977721442,-0.7461136934144946,-0.41060026244320774,-0.038483322754839705,-0.43714534893504975,-0.9940191432709203
1.2995632717503023,0.2023092687776026,0.6335550881087721,0.7073564949151333,1.6072707694387562,-0.4015385530725339,0.22398951592513594,0.28924411113667,1.584160466464564,1.4932809322202993,-0.006835451911765059,1.4970204530525062,-0.41060026244320774,-0.038483322754839705,-0.43714534893504975,1.1222622425521867
-1.0960660155558046,-1.1842208153366909,-1.0699652707600038,-0.5903248166197478,-1.0049026994699513,-0.4015385530725339,-0.5718327100255991,-0.15312504535491933,-0.07052868755789303,-0.6352857455087099,-0.006835503166385992,-0.7461136934144946,-0.41060026244320774,-0.038483322754839705,-0.43714534893504975,-0.9940191432709203
0.060136006912242135,-1.1842208153366909,-1.1661939569258737,0.03433386743548299,-1.0049026994699513,-0.4015385530725339,1.1020385208371877,1.452963908672164,1.2074202267641183,0.7873214103600096,-0.006835499003865593,-0.7461136934144946,-0.41060026244320774,-0.038483322754839705,-0.43714534893504975,-0.9940191432709203
-1.0960660155558046,0.6367183111392626,0.886028817087619,-1.3917260599398886,1.4360958390310916,2.490306936369246,-0.9664263663007482,-0.9939045791263948,-1.138468305798528,-1.2522908480453605,-0.006679220233050674,1.065487722988922,-0.41060026244320774,-0.038483322754839705,-0.43714534893504975,1.1222622425521867
-1.0960660155558046,1.3260260254857623,0.44169925512136643,-1.3917260599398886,-0.372273663891779,2.490306936369246,0.5157685566154706,0.5113918973955011,-1.138468305798528,-1.2522908480453605,-0.006755950551306565,-0.7461136934144946,-0.41060026244320774,-0.038483322754839705,-0.43714534893504975,-0.9940191432709203
1.6669099846957025,0.3144158333947458,1.2593695311774573,0.8692630049062334,-0.05920675892480675,-0.4015385530725339,-0.86338922596729,-0.8255118070881232,-0.9000026187767654,-0.4605797902529339,-0.006838885895495113,1.632538366242434,2.4903915434771045,-0.038483322754839705,2.367867789400869,1.6147133827518922
-0.3045473188448126,-0.7539336223610006,0.32216160509146075,2.1094451805301113,-0.19524366040368077,2.494613684808693,0.8557112833340577,1.0513813015436988,-1.138468305798528,-1.2522908480453605,-0.006465289317775374,1.8108756865827071,2.507871016472186,-0.038483322754839705,2.3989904203463213,0.2260822464669723
0.093663631935417,-1.1842208153366909,-1.150268863006848,0.03433386743548299,-1.0049026994699513,-0.4015385530725339,1.1020385208371877,1.452963908672164,1.2074202267641183,0.7873214103600096,-0.006835499003865593,-0.7461136934144946,-0.41060026244320774,-0.038483322754839705,-0.43714534893504975,-0.9940191432709203
0.02327224827725218,-1.1842208153366909,-1.1427004727840455,0.20450042533318646,-1.0049026994699513,-0.4015385530725339,1.1020385208371877,1.452963908672164,1.108652604002586,0.787319702007453,-0.006835496961879143,-0.7461136934144946,-0.41060026244320774,-0.038483322754839705,-0.43714534893504975,-0.9940191432709203
0.062250035298821206,-1.1842208153366909,-1.1652000608392332,0.03433386743548299,-1.0049026994699513,-0.4015385530725339,1.1020385208371877,1.452963908672164,1.2074202267641183,0.7873214103600096,-0.006835499003865593,-0.7461136934144946,-0.41060026244320774,-0.038483322754839705,-0.43714534893504975,-0.9940191432709203
-1.0960660155558046,1.0645005691628255,0.4417171005309346,-1.3917260599398886,0.21774507627044237,2.490306936369246,1.499608780715181,1.588919612635538,-1.138468305798528,-1.2522908480453605,-0.0009630737541165886,-0.7461136934144946,-0.41060026244320774,-0.038483322754839705,-0.43714534893504975,-0.9940191432709203
1.5482328213504617,-1.1842208153366909,0.8353081681979352,0.7968008251772338,-1.0049026994699513,-0.4015385530725339,-1.3291624309362111,-1.1690983549605378,-1.12992698188305,-1.2016912686112438,-0.006835467416998363,-0.7461136933721854,-0.4106002623342408,-0.038483322754839705,2.3196050327337994,0.2260822464669723
1.3876087917142998,0.9337676425416432,1.1583030268429888,1.4609169408543676,0.589221783164774,-0.4015385530725339,-0.23745979733212638,-0.6505372422301835,-0.9634354626489658,0.033446307699432555,-0.006834410334400304,1.807628664778023,2.507745041233014,-0.038483322754839705,2.3989834963572205,1.80634504393087
1.2186898596560152,0.8436731445316843,1.2274461701132715,1.7469468108322028,0.589221783164774,-0.4015385530725339,-0.4030911863542126,-0.6732073159956636,-0.9955061065741722,0.42800409091886754,-0.006922042625105708,1.7257096991812253,2.5030195087359766,-0.038483322754839705,2.3839367295795566,1.7650599604714547
1.1932621093591091,1.7165754889612854,1.3448566968577949,0.8692630049062334,0.21774507627044237,-0.4015385530725339,-0.7079637920474532,-0.9272483151730779,-0.93168047286082,-0.520889181149726,-0.00683546208384182,-0.7461136934144946,-0.41060026244320774,-0.038483322754839705,-0.43714534893504975,-0.9940191432709203
1.3989902054384014,1.6416845156536393,1.3093518811346487,1.2296997948120327,0.14076117246295888,-0.4015385530725339,-0.26627006745543186,-0.5303960421087296,-0.8816123906367358,-0.08355504903282197,-0.0068426214404751,1.7578982394790137,2.4656473889318864,-0.038483322754839705,2.3939553044841007,1.701882109143395
0.07345613186493583,-1.1842208153366909,-1.1599088189403801,0.03433386743548299,-1.0049026994699513,-0.4015385530725339,1.1020385208371877,1.452963908672164,1.2074202267641183,0.7873214103600096,-0.006835499003865593,-0.7461136934144946,-0.41060026244320774,-0.038483322754839705,-0.43714534893504975,-0.9940191432709203
1.2821022067912076,1.0700366701735538,1.071292673999488,0.03433386743548299,1.0445950868886238,-0.4015385530725339,-0.06959722829543424,-0.6603192785958693,0.7875857279819769,0.4205460914939772,-0.006835488293677249,1.6268594836677035,-0.41060026244320774,-0.038483322754839705,-0.43714534893504975,1.5305066657558921
-0.6329167724423382,-0.9479906004864928,-0.008608693438931381,2.073551801522658,2.024776240670317,-0.4015385530725339,2.001756521461381,0.9698848058252112,0.9661122072806368,2.2114787157663653,0.02558783743855804,1.8648027265100353,2.506602750229636,-0.038483322754839705,2.3967683689718307,1.9542913880625867
1.6910702120180863,0.8998609766724913,1.29806531828734,0.3337534191927182,1.2965965158480581,-0.4015385530725339,1.9193157047620113,1.4908702209619575,1.9570431941606001,1.9019569053656638,-0.006835499003895512,1.7752857372168895,-0.41060026244320774,-0.038483322754839705,-0.43714534893504975,1.8268945280209123
1.1381229055127844,1.1031001844515584,1.3548107121164554,1.2939189387257604,1.2316387219460352,-0.4015385530725339,-0.8707402688728603,-1.045461654786339,-0.7705317514244192,0.15652106872574315,-0.006834175314633844,1.4326791675776172,-0.41060026244320774,-0.038483322754839705,-0.43714534893504975,0.6978998464591848
-1.0960660155558046,0.3205878505367363,0.17585094932923745,-1.3917260599398886,1.156503641655924,2.490306936369246,0.6424981428672999,0.045330159018322644,-1.138468305798528,-1.2522908480453605,-0.006163954484363203,1.8167538230489795,-0.41060026244320774,27.009768104401026,-0.43714534893504975,0.6978998464591848
-1.0960660155558046,0.4187163914383615,0.9645545656215505,-1.3917260599398886,1.685333153106144,2.490306936369246,-0.8477274391013018,-0.5440881613638691,-1.138468305798528,-1.2522908480453605,-0.005259886704168575,0.1252109512877254,-0.41060026244320774,-0.038483322754839705,-0.43714534893504975,0.9564157040543794
1.6659393433821146,0.6792229354013317,1.3210493773401806,0.9296571807545031,0.3427537457636306,-0.4015385530725339,0.2309950907728025,0.600808708088521,0.42695542281909116,0.7341437942554058,-0.006835108873663404,1.790863859906662,2.502327799725708,-0.038483322754839705,2.3839367295795566,1.8398062365797423
1.0175666594003698,-0.12776787226978886,1.0965246006764866,1.877743617490519,0.5568102762999089,-0.4015385530725339,0.3748088132035127,0.22751469320210416,-1.0059254648350247,0.6926945211443881,-0.006884485863380976,1.7881583700556019,2.507622562859894,-0.038483322754839705,2.367867789400869,1.3935817984116368
